feature,lable
"[-4.4425955e+02  8.8003967e+01  5.2310996e+00  1.7246990e+01
  9.8018703e+00  1.7504570e+01 -6.9814734e+00  1.2312090e+01
 -1.9616268e+01 -2.3066127e-01 -1.3628415e+01 -9.6038208e+00
 -1.2556608e+01 -9.8104067e+00 -6.5349402e+00 -1.6061480e+01
 -3.9239037e+00 -8.6931906e+00 -8.0290775e+00 -5.2656288e+00
 -9.8861847e+00 -7.3032236e+00 -7.8341579e+00 -3.0488815e+00
 -1.1131593e+01 -3.4952180e+00 -2.8780708e+00 -6.3056312e+00
  1.5699304e+00 -9.4707745e-01  1.2683958e+00  2.6840744e+00
  1.0469198e+00  6.1659563e-01 -5.3374738e-01 -7.3560417e-01
 -6.1749440e-01 -7.1699113e-01 -4.7066626e-01 -6.7898476e-01]",0
"[-340.21844     129.20758      -3.9286687     4.610868    -14.850151
   -5.81012     -10.667115      4.5334425    -4.8103747    -1.4185351
   -6.6232657    -5.970827    -12.226801     -4.228907     -7.2281995
   -9.950472     -1.4150133    -2.4828649    -6.4294653    -9.858708
   -6.05759      -2.672135     -5.514199     -0.5695398    -0.47601748
    1.3789239     2.4185333     4.485831      4.2508082     4.5992823
    3.6222157     5.3486185     5.943161      4.995784      1.8525649
    1.8152716     0.559835     -1.2813627    -1.210943     -1.9500817 ]",1
"[-421.95087     85.827       42.991173    11.966494   -41.205456
    7.8183584  -24.46792     -5.476121    -4.221185    -5.740508
  -15.332316    -7.53196     -9.621896    -4.5985894    0.5358133
  -13.351503   -11.024605   -13.441534   -10.802075    -9.941903
  -12.449063    -4.4688296   -9.48166     -2.9507935   -3.4273393
   -3.3578327   -2.5398226   -5.9646516   -4.9260864   -2.5927403
   -0.8407052    5.694902     8.058432     9.292913     7.107436
    7.1448226    2.372932    -1.3343445   -3.6540117   -3.1800647]",0
"[-3.7338400e+02  1.0822605e+02 -1.2291384e+01  1.5662079e+01
 -2.9302542e+01 -1.1916000e+01 -1.8964218e+01 -1.1182510e+01
 -6.9015970e+00 -1.9075401e+01 -5.4765754e+00 -3.6674616e+00
 -1.2474803e+01  2.5176899e+00 -7.5809879e+00 -1.5639730e+01
 -1.5667193e+00 -7.2557645e+00 -9.6715555e+00 -8.3854065e+00
 -5.7780013e+00 -7.5775890e+00 -6.5093460e+00 -1.9395579e+00
 -7.8341150e+00  5.1113915e-01  2.3557589e+00 -1.4530060e+00
  3.2418613e+00  2.6185939e+00  3.9591026e+00  6.1305709e+00
  5.1751580e+00  4.0076847e+00  1.3986969e+00  5.6467509e-01
 -1.7181938e+00 -2.2038717e+00 -1.7154127e-01 -2.7627490e+00]",1
"[-3.4116733e+02  9.1203285e+01 -4.7365799e+00  4.5938023e+01
 -2.0369242e+01 -2.7926394e+01 -6.0245485e+00 -1.2743245e+01
 -1.9632931e+01 -1.6594117e+00 -1.4167769e+01 -6.1682105e+00
 -1.6242492e+00 -7.7812319e+00 -5.1840186e+00 -1.2115972e+01
 -4.2617264e+00 -9.2467642e+00 -8.0822144e+00 -2.8897667e+00
 -8.8621817e+00 -9.2500772e+00 -5.8110909e+00 -5.2684021e+00
 -7.0234890e+00 -8.6130857e-02  1.1831777e+00  5.6455606e-01
  4.5305572e+00  2.5259695e+00  2.5348628e+00  6.6694655e+00
  6.2411265e+00  7.3346868e+00  4.9522223e+00  3.3583410e+00
  6.6280217e+00  4.5364161e+00  5.0252347e+00  2.1434658e+00]",1
"[-3.23975281e+02  9.49670334e+01 -4.52332993e+01  2.48994579e+01
 -1.85328236e+01  1.13916674e+01 -2.40424118e+01 -2.10678730e+01
 -2.30599766e+01 -1.20314665e+01 -7.44717789e+00 -1.74365540e+01
 -3.97086430e+00 -1.36324406e+01 -1.38731241e+01 -9.14516449e+00
 -6.09962606e+00 -7.60684252e+00 -2.86607313e+00 -5.14121580e+00
 -7.03040552e+00 -7.36593628e+00 -1.14371567e+01 -4.40442848e+00
 -5.46574497e+00 -2.04756796e-01  2.54636741e+00  4.91480637e+00
  9.00378227e+00  6.43517447e+00  6.16265106e+00  4.50739288e+00
 -2.25995362e-01 -2.43146324e+00 -1.74166548e+00 -4.15826702e+00
 -3.82946062e+00 -4.50712538e+00 -2.63347244e+00 -3.47016764e+00]",1
"[-3.7553207e+02  1.3451761e+02  2.4536114e+01  2.2357840e+01
 -7.1682119e+00 -9.9745197e+00 -1.0049351e+00 -5.8135352e+00
 -1.2369037e+01  2.5201206e+00 -9.6051331e+00 -7.4574381e-01
 -8.6297464e+00  1.4706362e+00 -1.0334162e+01 -1.1020209e+00
 -2.0489602e+00 -3.6061976e+00 -4.7189207e+00 -5.2977428e+00
 -6.1075921e+00 -3.2843499e+00 -1.3942621e+00 -1.9182938e+00
  1.0749564e+00  3.8278990e+00  5.0268269e+00  2.1087255e+00
  4.2447124e+00  3.3705420e+00  4.0458369e+00  8.9915180e+00
  6.3010631e+00  5.3182893e+00  8.0981274e+00  6.5500183e+00
  4.0687737e+00  4.1280184e+00  3.2500118e-01  1.8229649e+00]",1
"[-3.0921106e+02  1.3675301e+02 -5.2166057e+00  2.0240173e+01
 -5.4175811e+00 -7.9664469e+00  1.2151023e-01  8.3272392e-01
 -8.1784668e+00 -9.5362341e-01 -9.8553791e+00  4.2150983e-01
 -7.6330814e+00 -7.9506367e-01 -1.1613621e+01 -3.6263278e+00
 -6.0682073e+00 -3.1416719e+00 -6.8533421e+00 -2.3541458e+00
 -5.0885239e+00 -1.4366241e+00 -2.5303142e+00 -1.6519544e+00
  2.4513187e+00  3.4982831e+00  6.4763985e+00  7.3052940e+00
  8.8454418e+00  8.8709631e+00  9.7505007e+00  9.8094902e+00
  7.7695270e+00  4.1496587e+00  3.7713146e+00  1.6125822e+00
 -3.4004465e-01 -1.7839690e+00 -2.3729291e+00 -1.0718096e+00]",1
"[-4.4637842e+02  1.3010106e+02  9.0388613e+00  1.9326004e+01
  2.6081221e+01  2.1311583e+01 -5.6371508e+00  1.2646577e+01
 -5.7671766e+00 -2.9066949e+00 -1.1712066e+01  4.6395588e+00
  4.1836696e+00  2.0798032e+00 -2.0787139e+00 -4.3626337e+00
 -1.0284055e+01  4.4402161e+00  3.0777898e-01  2.9256828e+00
 -4.4880037e+00 -1.8135619e+00  1.4950018e+00 -1.3728405e+00
 -5.2740586e-01  9.8890221e-01 -8.6835966e-02 -2.6169946e+00
 -4.2952361e+00 -5.4161649e+00 -1.7165622e-01 -4.1937613e+00
 -1.0319431e+00 -2.4387167e+00 -1.7039860e+00 -5.6392293e+00
 -4.1226897e+00 -9.3562359e-01  1.3179969e+00 -3.3218715e+00]",1
"[-2.9869849e+02  9.4159332e+01 -6.3625665e+00  1.0785344e+01
 -1.5919424e+01 -4.7872000e+00 -8.4339914e+00 -2.0887182e+00
 -1.6151680e+01  6.9902164e-01 -1.1878808e+01 -4.7204504e+00
 -3.5702395e+00 -2.0277910e+00 -6.3254781e+00 -3.1291509e+00
 -6.4642582e+00 -5.0189166e+00 -6.2193632e+00 -2.8631799e+00
 -5.2671561e+00  1.6405718e+00  2.3407235e+00 -6.6090637e-01
  8.6720759e-01  2.0438240e+00  6.6219336e-01 -1.1999023e+00
  5.0033414e-01  1.6927475e+00  1.2912965e+00  2.4592946e+00
  1.0120767e+00  2.2615652e+00  1.4697554e+00  1.3477626e-01
 -5.3827786e-01 -1.7889519e+00 -1.6314837e+00 -1.4116179e+00]",1
"[-4.03330627e+02  1.01330536e+02  1.35462532e+01  2.97477741e+01
  5.11595631e+00 -4.95457220e+00 -1.43844538e+01 -1.55125246e+01
 -1.04644394e+01 -7.52118587e+00 -1.63024673e+01 -9.27368069e+00
 -1.58397608e+01 -1.17733603e+01 -8.41345787e+00 -7.09037542e+00
 -4.08112526e+00 -4.84282494e+00 -6.05024862e+00 -8.22180867e-01
 -2.37181854e+00 -5.15044069e+00 -6.92610264e+00 -1.97261643e+00
  2.46924138e+00 -4.92408812e-01  1.02878809e+00 -3.78786898e+00
 -6.95012510e-01  1.14474714e+00  2.59360528e+00 -1.02670395e+00
 -4.70742464e+00 -1.23953068e+00 -4.91216898e-01  2.27201477e-01
  1.22113860e+00  3.65756289e-03 -1.17810488e+00  1.72471583e+00]",1
"[-3.9310715e+02  1.5745630e+02 -1.3183333e+01  1.7791342e+01
 -4.6597786e+00  1.2250531e+00 -1.2637376e+01 -1.7028173e+01
 -1.3197560e+01 -1.3473348e+01 -1.5297041e+01 -8.8295403e+00
 -5.5513620e+00 -4.8343863e+00 -7.0637717e+00 -4.6485009e+00
 -7.1330333e+00 -8.9725342e+00 -5.8274055e+00 -7.6210852e+00
 -8.9414663e+00 -4.0104098e+00 -7.3391533e+00 -7.8825140e+00
 -3.5402844e+00 -3.3420963e+00 -2.6825020e+00 -1.2477448e+00
 -1.3519711e+00 -4.0370837e-01  1.3544593e+00 -2.6977709e-01
 -1.0872756e+00  3.3868477e-01  1.0827235e+00  1.4599819e+00
  4.5867243e+00  4.2225337e+00  3.0959253e+00  2.9880691e+00]",1
"[-4.3157007e+02  1.3826443e+02  1.7994722e+01  1.9902205e+01
 -1.4349423e+01  7.9378638e+00 -1.2641652e+01  3.5582693e+00
 -1.7707323e+01  6.2331976e-03 -2.4835212e+00  2.0967512e+00
 -2.7154136e+00  1.0122694e+00 -5.5427547e+00 -2.3554139e+00
 -3.5716131e+00 -7.5007992e+00 -2.8872898e+00 -2.1263455e-01
 -9.1024914e+00 -3.8689895e+00 -5.1606059e+00 -2.8933949e+00
 -2.2713258e+00 -3.2992401e+00 -8.1433338e-01 -1.6582334e+00
  2.6282837e+00  1.5261587e+00  4.3022714e+00  1.4627479e+00
  5.4538345e+00  1.6440082e+00  6.1180699e-01  2.4079878e+00
 -9.5539039e-01 -2.8495809e-01  7.8774071e-01 -1.7794908e+00]",0
"[-3.4191522e+02  1.0219571e+02 -9.0683041e+00  1.4678482e+01
 -2.3379669e+01 -1.2851547e+01 -1.1613761e+01 -1.5762736e+01
 -1.3187938e+01 -1.6027630e+01 -1.2023407e+01 -1.4817483e+01
 -1.3222904e+01 -6.8514185e+00 -1.0790334e+01 -1.1723182e+01
 -7.2483745e+00 -1.0883660e+01 -1.0806943e+01 -7.3862514e+00
 -8.5175676e+00 -6.8542042e+00 -6.4479542e+00 -4.7238345e+00
 -3.3493166e+00 -2.7591736e+00 -8.9552337e-01 -1.3202243e+00
 -1.3369637e+00 -5.4216301e-01 -5.2611917e-02  3.8281193e-01
  1.6240299e+00  1.6658919e-02  2.4029429e+00  2.6487093e+00
  2.0278602e+00  3.7907064e+00  3.1316106e+00  2.8678029e+00]",0
"[-3.4138876e+02  1.0340691e+02  1.7066238e+01  3.5019394e+01
  1.5353550e+00  4.6042395e+00  5.9455285e+00  6.9527197e-01
 -2.6452744e+00 -1.7220631e+00 -3.1686347e+00 -4.7663498e+00
 -5.5151615e+00  2.7066207e+00 -6.7110267e+00 -2.1234674e+00
 -1.7169642e+00 -6.8602078e-02 -3.6201086e+00  1.6808319e+00
 -3.4821267e+00  1.7828287e+00  1.3091645e-01  2.0068958e+00
 -2.7115119e-01  3.5893650e+00  1.3300011e+00  1.4794033e+00
  5.8320780e+00  3.2507842e+00  6.5994878e+00  6.0379353e+00
  6.7809005e+00  4.6369457e+00  3.4341769e+00  1.8964353e+00
  1.3721445e+00 -1.4659929e+00  1.6843682e-02 -2.3064485e+00]",1
"[-3.0738327e+02  1.0075626e+02 -4.4827743e+00  1.9117687e+01
 -7.4719400e+00 -1.6290865e+01 -9.2398357e+00 -3.5543897e+00
 -1.2210528e+01 -1.4043989e+00 -1.2463027e+01 -3.5530968e+00
 -1.4106180e+01  3.0359800e+00 -1.0362137e+01  6.2472445e-01
  8.7791419e-01 -2.1856122e+00  7.7060086e-01  6.5330023e-01
 -1.3654339e+00  1.7319263e+00  1.6539049e+00  1.5096192e+00
  1.8760066e+00  3.2633970e+00  3.6357639e+00  2.0023694e+00
  3.0092750e+00 -2.1948846e-02  4.8328960e-01  9.3412256e-01
 -4.6776918e-01 -6.0327703e-01  2.1604869e-01 -1.7215091e+00
 -1.1739246e+00 -1.8158276e+00 -1.3193903e+00 -9.3392366e-01]",1
"[-3.7354025e+02  9.4967094e+01 -1.0783434e+01  3.3000938e+01
 -1.2264162e+01 -1.8691072e+01 -1.0447223e+01 -2.4400812e+01
 -6.5094838e+00 -1.4043773e+01 -1.9281092e+01 -8.1240282e+00
 -7.3680391e+00 -5.3942475e+00 -4.6808867e+00 -5.0986567e+00
 -6.4834428e+00 -9.0920973e+00 -8.5160589e+00 -4.5429158e+00
 -1.5617491e+00 -3.0972703e+00 -2.6258888e+00 -2.5387392e+00
 -4.4357438e+00 -1.1738731e+00 -1.6057341e+00 -3.3001423e+00
 -1.5102008e-02  1.4690951e-01  2.4535849e+00  3.2963438e+00
  2.7332467e-01  6.7439252e-01 -1.8955878e+00 -3.4377167e+00
 -2.2648864e+00 -3.0482597e+00 -1.8450394e+00 -1.8752576e+00]",0
"[-3.17007080e+02  1.22253830e+02  3.63153052e+00 -5.45032024e+00
  1.99173737e+00 -1.36540174e+01 -1.73212738e+01 -6.93411636e+00
 -1.65528946e+01 -6.14071226e+00 -1.66810188e+01 -4.55254412e+00
 -8.37749195e+00 -4.24629498e+00 -1.09934244e+01 -5.07521152e+00
 -2.63853836e+00 -9.27678871e+00 -3.20855474e+00 -7.83213556e-01
  1.15549648e+00  2.43703079e+00  5.31258297e+00  3.02440667e+00
  3.82379651e+00  5.95336914e+00  4.79816818e+00  5.35737801e+00
  3.84516883e+00  3.87754536e+00  3.58199954e-01  9.00975645e-01
 -1.24532096e-01 -1.26859438e+00 -1.22365880e+00 -1.67348981e+00
 -1.40455616e+00 -1.27710462e+00 -4.48739141e-01 -6.19692862e-01]",1
"[-4.2133917e+02  9.5730499e+01  1.6753830e+01  1.4467323e+01
 -1.1041992e+01  1.4335749e+00 -8.6164312e+00  4.5292182e+00
 -4.5455680e+00  6.5261745e+00 -8.0470047e+00  2.2659905e+00
 -3.7526617e+00  3.8379314e+00 -5.2003384e+00 -7.8493351e-01
 -2.9111960e+00 -1.1719068e+00 -3.7470356e-01  2.6764746e+00
  2.4308114e+00  3.2565708e+00  3.8241389e+00  2.5701709e+00
  4.1136274e+00  3.6966746e+00  5.1113310e+00  4.3666115e+00
  5.0171576e+00  3.3548436e+00  4.5404062e+00  3.2882903e+00
  3.3212004e+00  1.5635337e+00  1.2534726e+00  1.2888103e+00
  1.4540100e+00  2.3898549e-01  1.0742351e-01 -5.8111781e-01]",1
"[-4.44435669e+02  1.21842155e+02  4.12735481e+01  3.11594448e+01
  1.14781199e+01 -3.09993801e+01 -3.16642437e+01 -6.77407455e+00
 -1.00808115e+01 -1.84132900e+01 -9.53860950e+00 -1.94029903e+00
 -4.02247143e+00 -5.66330194e-01 -5.45305252e+00 -8.13580513e+00
 -5.39138126e+00 -3.85651064e+00 -6.88228464e+00 -7.13467646e+00
 -4.28045607e+00 -1.62899804e+00 -3.15290213e+00 -2.09510660e+00
  1.41425967e+00  2.32833910e+00  9.61782753e-01  3.48088908e+00
  3.47000408e+00  4.11655277e-01  2.65455723e+00  3.91829062e+00
  3.16182780e+00  5.96261644e+00  4.97474861e+00  8.95122766e-01
  3.78877223e-01 -1.33190298e+00 -3.33673215e+00 -3.86628842e+00]",1
"[-3.6685477e+02  1.0081235e+02 -8.1871223e+00  2.0778017e+01
 -2.1154970e+01 -1.1658070e+01 -1.2332036e+01 -1.2166747e+01
 -1.2095575e+01 -4.8247166e+00 -1.5532968e+01 -8.3901806e+00
 -8.4530869e+00 -6.0541940e+00 -8.5777006e+00 -5.9194260e+00
 -2.6632972e+00 -4.0664778e+00 -5.3597670e+00  2.2169533e-01
 -6.8955564e+00 -3.8453526e+00 -2.1058140e+00 -4.7936220e+00
 -2.2679098e+00 -3.0800226e+00 -1.2692516e+00  2.9551917e-01
  2.0948961e+00  6.3591337e-01  3.8452404e+00  3.6234937e+00
  2.1448970e+00  5.8338815e-01 -1.6666034e+00 -1.3704328e-01
 -3.8002768e-01 -2.7275908e+00 -2.7169714e+00 -2.1771197e+00]",1
"[-5.3762500e+02  8.5484329e+01  9.5151625e+00  2.0819794e+01
  3.4456692e+00 -1.3859455e+01 -1.3030196e+01  2.1139330e+01
 -1.9823179e+01  8.4181862e+00 -1.6390953e+01  6.9752564e+00
 -8.5911465e+00  8.8379984e+00 -8.5007954e+00  6.5547222e-01
 -4.9980888e+00 -4.4145226e+00 -1.5671545e+00 -2.5926387e-02
 -2.3531415e+00 -5.7643253e-01  8.1482875e-01  1.7150918e+00
  2.8621302e+00  3.5360940e+00  1.8826017e+00  4.0397482e+00
  6.7086034e+00  2.8164644e+00  7.7040367e+00  3.0960517e+00
  5.9407029e+00  4.8525686e+00  4.6422381e+00  2.3840692e+00
  1.1237988e+00 -3.3585150e-02 -1.6387676e+00  3.0185151e-01]",0
"[-4.0476263e+02  1.0747089e+02  8.9021931e+00  2.4084167e+01
 -2.4756939e+00 -1.1141288e+01 -8.5648279e+00  2.2142327e+00
 -5.6063404e+00 -6.4115372e+00 -1.3256340e+01  4.1600595e+00
 -1.1098850e+01  7.8102369e+00 -6.3856516e+00 -6.9623084e+00
  1.2465110e+00 -1.3655154e+00 -1.3359371e-01 -1.1436033e+00
 -8.5056078e-01  4.7359824e+00  7.5150311e-01  5.8805376e-01
  7.1034627e+00  1.4028916e+00  2.1046240e+00  1.3016557e+00
  2.1404455e+00  3.6782386e+00  2.5627127e+00  4.5175238e+00
  2.3738213e+00  6.2534957e+00  6.4603348e+00  2.7747121e+00
  4.4898176e+00  2.1593375e+00 -1.6759094e+00  1.0391675e+00]",1
"[-3.80959625e+02  1.06641136e+02  1.43122807e+01  3.46517830e+01
 -1.22231493e+01 -9.92035484e+00 -1.20498447e+01 -4.61018801e+00
 -1.64270859e+01  4.30630088e-01 -1.30181637e+01 -2.35350657e+00
 -2.66925812e+00 -2.33583260e+00  2.86317682e+00 -2.64952004e-01
 -7.10066509e+00  6.44649208e-01 -5.93560934e+00 -5.96408319e+00
 -5.40745640e+00 -8.21523190e+00 -4.33218813e+00 -9.00313854e+00
 -3.42272305e+00 -4.87034369e+00 -6.43167496e+00 -4.97964096e+00
 -6.03873968e+00 -3.00913143e+00 -4.71055365e+00 -4.71162081e+00
 -4.14764309e+00 -2.79271913e+00 -2.68595409e+00 -5.36914968e+00
 -4.14365959e+00 -2.68424392e+00 -1.94504702e+00 -2.51829576e+00]",1
"[-4.93605591e+02  7.88060074e+01  1.34645147e+01  4.65122223e+01
 -1.01484785e+01  1.35234079e+01 -1.00951042e+01  2.67578244e+00
 -1.77451921e+00  4.88249016e+00 -9.59406185e+00 -5.59700823e+00
 -3.91570640e+00 -3.82380104e+00 -5.33821011e+00 -3.82084990e+00
 -6.61414051e+00 -5.90462971e+00 -4.22554588e+00 -6.04400015e+00
 -3.56905508e+00 -7.78415263e-01 -3.87144804e+00 -2.87677741e+00
 -7.08212137e-01 -3.30830503e+00  4.96610135e-01  4.44773845e-02
 -2.11361602e-01  8.37203443e-01  2.17272210e+00 -1.49598300e-01
 -2.18751937e-01  1.70462048e+00  1.98300719e+00  1.93461537e+00
  2.08836699e+00  1.63178134e+00  2.46211934e+00  2.15537572e+00]",1
"[-4.04874847e+02  1.14688576e+02  2.64091282e+01  1.05153685e+01
  8.35176277e+00 -9.76976299e+00 -1.69611816e+01  6.24415350e+00
 -1.95366421e+01  5.73179245e+00 -1.20723763e+01  2.77337104e-01
 -8.17431450e+00  6.22387552e+00 -6.96920013e+00  2.05653286e+00
 -1.31033058e+01 -7.15680027e+00 -8.54615116e+00 -1.90899646e+00
 -5.14448881e+00 -1.28376555e+00 -2.41824341e+00 -7.97949791e-01
 -1.36771524e+00  3.02633315e-01 -8.62868652e-02 -3.58842194e-01
 -1.22696483e+00 -6.57990634e-01 -1.67189807e-01 -1.20407081e+00
  1.79953492e+00  1.83128643e+00  5.67987084e-01  2.98660904e-01
  9.99075472e-01 -2.27464056e+00 -3.17041802e+00 -4.21285868e+00]",1
"[-2.88280975e+02  1.56521439e+02  7.43623972e+00  7.71642494e+00
 -1.34340258e+01 -2.79791584e+01 -2.39297247e+00 -9.89621067e+00
 -2.13451710e+01 -6.73160219e+00 -1.00554724e+01 -1.45222588e+01
 -7.75641584e+00 -8.48887348e+00 -1.17202530e+01 -6.78760481e+00
 -2.82981467e+00 -8.47191715e+00 -1.14562845e+01 -7.54305887e+00
 -6.92746544e+00 -6.45654726e+00 -3.45974874e+00 -1.32574821e+00
  8.35554481e-01  1.14463449e+00 -4.19151545e-01  9.02489007e-01
  3.91979599e+00  1.25523818e+00 -2.61858582e+00 -2.25662947e+00
 -4.58417267e-01 -3.85612436e-02 -1.84336409e-01  2.20843658e-01
  4.65495229e-01  1.14761353e+00  1.07467961e+00 -3.84569585e-01]",1
"[-337.8356      136.27876      -5.0164804    -5.905015      9.489633
   -8.85458     -21.526379     -9.670355     -7.1155634    -6.520854
  -18.724842     -2.602648     -7.914771     -8.704684    -13.114591
    0.90931845  -16.693453     -4.8235703   -10.765248     -4.1941943
  -10.444346     -6.221035     -2.108091     -6.00557      -3.851527
   -0.5827703    -4.275579     -4.19218      -2.0798833    -7.602531
   -3.9703991    -4.0665636    -3.9279344    -5.1327558    -4.038087
   -5.859948     -4.008768     -3.8768373    -5.076738     -5.1861176 ]",1
"[-4.5061594e+02  9.5718063e+01  1.4913445e+01  3.1609392e+01
 -3.0328066e+00  9.6190443e+00 -1.0714339e+01  5.1409721e+00
 -2.0804028e+01 -4.3398876e+00 -1.9768007e+01 -9.2830238e+00
 -1.2118891e+01 -6.4365754e+00 -3.9840307e+00 -8.8554649e+00
 -5.0162640e+00 -6.4052353e+00 -8.5126972e+00 -6.2562075e+00
 -9.7959061e+00 -6.3961606e+00 -6.2458320e+00 -6.0694022e+00
 -4.5558324e+00 -3.7836745e+00 -9.0863180e-01 -2.5790319e+00
 -4.3315640e-01 -4.9636814e-01 -3.9619488e-01  2.1112859e+00
 -9.4047678e-01  1.1518861e+00  1.7810564e-01  1.0512869e-01
  2.3014771e-02 -5.7668620e-01 -3.3804557e-01 -1.5804050e+00]",1
"[-3.0163193e+02  9.9751205e+01  6.6869526e+00  2.4032906e+01
 -3.0143533e+00 -2.8826940e+00 -3.7978265e+00 -3.2358367e+00
 -1.4964338e+01  7.0069373e-01 -1.2560694e+01  1.9017041e+00
 -5.2096801e+00 -7.6440908e-02 -8.7962313e+00 -4.0874796e+00
 -1.1738151e+00 -5.2214947e+00 -4.8541746e+00 -3.5846548e+00
 -5.3551521e+00 -2.9110491e+00 -4.7557767e-02  1.7697295e-03
  2.2223125e+00  1.6618384e+00  3.2736027e+00  2.6779501e+00
  2.0081930e+00  2.8714771e+00  3.3074379e+00  4.9542456e+00
  4.8127508e+00  4.4760962e+00  4.4525337e+00  2.1430829e+00
  6.5759170e-01 -1.2222724e+00 -1.1493779e+00 -1.4788542e+00]",0
"[-3.9884753e+02  1.4038043e+02  6.9754944e+00  6.5750060e+00
 -1.0501580e+01 -1.6907490e+01 -1.3726885e+00  5.2269220e+00
 -1.0880150e+01  6.4599447e+00 -9.6967363e+00 -6.4292221e+00
  3.0164537e-01  2.5710063e+00 -2.2379069e+00 -4.7270265e+00
  2.1328640e+00 -1.1059490e+00  3.9680505e+00  7.7885303e+00
  1.5923378e+00  3.3798203e+00  3.2578800e+00  2.1034765e+00
 -1.1867040e+00  2.8480864e+00 -1.0160030e+00  1.2942199e-01
  9.9591601e-01 -6.4634669e-01  5.3652430e+00  2.9851835e+00
  2.7116070e+00  2.4253633e+00  4.3601360e+00  5.8311586e+00
  4.1285615e+00  4.7650886e+00  3.6404624e+00  2.8670435e+00]",1
"[-3.7009613e+02  1.0454098e+02 -6.6488156e+00  1.7192085e+01
 -1.1876944e+00  9.3604422e+00 -1.6451851e+01  6.3970842e+00
 -9.6059704e+00 -1.7144713e+00 -1.7308920e+01 -1.8016078e-01
 -1.0217306e+01 -1.2395866e+01 -1.0193999e+01 -1.8197149e+01
 -1.0481319e+01 -9.2403851e+00 -1.2552377e+01 -8.8091774e+00
 -9.4856977e+00 -1.8353368e+00 -8.6090755e+00 -4.3124099e+00
 -3.9581060e+00 -5.5509501e+00 -7.3466593e-01 -5.6136193e+00
 -3.7733179e-01 -1.2463326e+00  1.2066950e+00  2.4280477e+00
  2.6383033e-01  2.5302691e+00  4.2980939e-01 -7.7477127e-02
 -2.9734280e+00 -6.0074627e-02 -1.9752028e+00 -2.7492070e+00]",1
"[-3.4679114e+02  1.2909319e+02 -6.3912787e+00  1.8757719e+01
 -3.4461660e+00 -1.1312479e+01 -6.8866744e+00  3.2841375e+00
 -5.1085658e+00  2.1699009e+00 -8.8731027e-01  5.3733501e+00
 -1.1107336e+01 -1.6171460e+00 -6.3694048e+00 -6.5428042e+00
  1.0921222e+00 -5.7087440e+00 -5.7878771e+00 -4.5650697e+00
 -4.5509744e+00 -4.1589575e+00 -4.4601226e+00 -1.8707676e+00
 -7.8608429e-01  3.6232181e+00 -1.0131117e+00  2.1177082e+00
  1.4767413e+00  2.4723237e+00  2.0392020e+00  4.5518265e+00
  6.8713064e+00  5.9928823e+00  6.4215670e+00  3.7565520e+00
  2.0221188e+00  3.8253719e-01 -6.4342326e-01 -1.9118069e-01]",1
"[-4.3075186e+02  8.0508446e+01  5.5642345e+01  2.6665951e+01
 -4.9187866e+01  4.8531265e+00 -2.7158701e+01  1.0504078e+01
 -2.3810678e+00 -4.9068551e+00 -1.8630085e+01 -6.3845096e+00
 -8.6493063e+00 -3.7161148e+00 -3.9445977e+00 -1.4090093e+01
 -7.5758963e+00 -1.3234231e+01 -1.0835542e+01 -1.0742865e+01
 -1.1878662e+01 -6.6297746e+00 -9.4759331e+00 -4.2901959e+00
 -5.4417477e+00 -4.0843644e+00 -7.2059914e-02 -2.6512971e+00
 -8.7688637e-01  4.2373979e-01 -2.7894280e+00  4.6249399e+00
  2.2024033e+00  4.6503544e+00  7.8411746e-01  3.6486917e+00
  5.7725853e-01 -3.9562210e-01 -1.0473816e+00 -4.3387146e+00]",0
"[-3.7815265e+02  1.0918389e+02  1.4615203e+01  3.1087389e+01
 -2.7667997e+01 -1.0129366e+01 -1.3973171e+00 -2.0513465e+00
 -1.3942817e+01  1.1103084e+01 -3.5341275e+00 -1.8387890e+01
 -5.2951579e+00 -4.8073444e+00  4.9692078e+00 -4.6329465e+00
  7.2855502e-02 -2.5525883e-01 -3.6783998e+00  3.3830018e+00
 -7.0547442e+00 -3.1338961e+00 -1.2845260e+00 -1.6790595e+00
 -6.1511545e+00 -2.2073774e-01  1.2683028e+00 -3.4335756e+00
  3.8581395e+00  7.7455580e-01  5.3027549e+00  7.1728530e+00
  4.4681091e+00  1.3254423e+00  8.0371130e-01  7.0835733e-01
 -4.4313974e+00 -2.5354667e+00 -2.7455332e+00 -3.4606342e+00]",1
"[-3.32538788e+02  9.25626755e+01 -3.94923544e+00  5.03702011e+01
 -2.57495728e+01 -3.17148476e+01 -6.35256767e+00 -1.68212624e+01
 -6.85177088e+00 -3.64775324e+00 -1.85408134e+01 -5.26929474e+00
 -9.53871822e+00 -6.01841211e+00 -5.89068747e+00 -1.37947788e+01
  8.69033933e-01 -1.07712126e+01 -1.07963781e+01 -2.37933898e+00
 -1.09716988e+01 -9.35032272e+00 -6.51403141e+00 -7.69730330e+00
 -3.33063483e+00 -2.72626543e+00 -3.55297565e+00 -3.06645632e-01
 -6.99073136e-01  2.24327588e+00  2.15504813e+00  4.73570728e+00
  6.53018808e+00  7.06533909e+00  1.01608515e+01  7.58271170e+00
  6.93489265e+00  5.11501217e+00  4.41122341e+00  2.80127954e+00]",0
